comments,description,duration,event,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,tags,title,url,views
226,"Journalist Carl Honore believes the Western world's emphasis on speed erodes health, productivity and quality of life. But there's a backlash brewing, as everyday people start putting the brakes on their all-too-modern lives.",1155,TEDGlobal 2005,30,Carl HonorÌ©,Carl HonorÌ©: In praise of slowness,1,1172621460,Journalist,"['choice', 'culture', 'happiness', 'health', 'parenting', 'personal growth', 'potential', 'psychology', 'work-life balance']",In praise of slowness,"https://www.ted.com/talks/carl_honore_praises_slowness",2441805
97,"Accepting the 2007 TED Prize, Bill Clinton asks for help in bringing health care to Rwanda -- and the rest of the world.",1447,TED2007,26,Bill Clinton,Bill Clinton: My wish: Rebuilding Rwanda,1,1175559060,Activist,"['Africa', 'TED Prize', 'business', 'culture', 'economics', 'global issues', 'health care', 'technology']",My wish: Rebuilding Rwanda,"https://www.ted.com/talks/bill_clinton_on_rebuilding_rwanda",849859
89,"As E.O. Wilson accepts his 2007 TED Prize, he makes a plea on behalf of all creatures that we learn more about our biosphere -- and build a networked encyclopedia of all the world's knowledge about life.",1355,TED2007,26,E.O. Wilson,E.O. Wilson: My wish: Build the Encyclopedia of Life,1,1175559060,Biologist,"['TED Prize', 'ants', 'biodiversity', 'biology', 'ecology', 'global issues', 'insects', 'nature', 'science', 'technology']",My wish: Build the Encyclopedia of Life,"https://www.ted.com/talks/e_o_wilson_on_saving_life_on_earth",1335732
107,"Accepting his 2007 TED Prize, war photographer James Nachtwey shows his life's work and asks TED to help him continue telling the story with innovative, exciting uses of news photography in the digital era.",1316,TED2007,23,James Nachtwey,James Nachtwey: My wish: Let my photographs bear witness,1,1175559060,Photojournalist,"['activism', 'art', 'culture', 'global issues', 'media', 'photography', 'poverty', 'social change', 'storytelling', 'war']",My wish: Let my photographs bear witness,"https://www.ted.com/talks/james_nachtwey_s_searing_pictures_of_war",1262674
161,"Jane Goodall hasn't found the missing link, but she's come closer than nearly anyone else. The primatologist says the only real difference between humans and chimps is our sophisticated language. She urges us to start using it to change the world.",1645,TED2002,31,Jane Goodall,Jane Goodall: What separates us from chimpanzees?,1,1175731860,Primatologist; environmentalist,"['Africa', 'animals', 'culture', 'environment', 'global issues', 'nature', 'primates', 'science']",What separates us from chimpanzees?,"https://www.ted.com/talks/jane_goodall_on_what_separates_us_from_the_apes",1663001
220,"In a world of too many options and too little time, our obvious choice is to just ignore the ordinary stuff. Marketing guru Seth Godin spells out why, when it comes to getting our attention, bad or bizarre ideas are more successful than boring ones.",1021,TED2003,31,Seth Godin,Seth Godin: How to get your ideas to spread,1,1175731860,Marketer and author,"['TED Brain Trust', 'business', 'choice', 'culture', 'marketing', 'storytelling']",How to get your ideas to spread,"https://www.ted.com/talks/seth_godin_on_sliced_bread",5570544
114,"Nobel laureate James Watson opens TED2005 with the frank and funny story of how he and his research partner, Francis Crick, discovered the structure of DNA.",1211,TED2005,28,James Watson,James Watson: How we discovered DNA,1,1175731860,"Biologist, Nobel laureate","['DNA', 'culture', 'genetics', 'history', 'invention', 'science', 'storytelling', 'technology']",How we discovered DNA,"https://www.ted.com/talks/james_watson_on_how_he_discovered_dna",1520908
88,"Al Seckel, a cognitive neuroscientist, explores the perceptual illusions that fool our brains. Loads of eye tricks help him prove that not only are we easily fooled, we kind of like it.",873,TED2004,31,Al Seckel,Al Seckel: Visual illusions that show how we (mis)think,1,1175731860,Master of visual illusions,"['brain', 'cognitive science', 'culture', 'design', 'illusion', 'psychology']",Visual illusions that show how we (mis)think,"https://www.ted.com/talks/al_seckel_says_our_brains_are_mis_wired",2138907
130,Inventor Dean Kamen lays out his argument for the Segway and offers a peek into his next big ideas (portable energy and water purification for developing countries).,1207,TED2002,18,Dean Kamen,Dean Kamen: To invent is to give,1,1175731860,Inventor,"['business', 'cars', 'industrial design', 'innovation', 'invention', 'robots', 'science', 'social change', 'sustainability', 'technology', 'transportation']",To invent is to give,"https://www.ted.com/talks/dean_kamen_on_inventing_and_giving",680134
49,"Scientific discoveries, futurist Juan Enriquez notes, demand a shift in code, and our ability to thrive depends on our mastery of that code. Here, he applies this notion to the field of genomics.",1340,TED2003,20,Juan Enriquez,Juan Enriquez: The life code that will reshape the future,1,1175731860,Futurist,"['DNA', 'TED Brain Trust', 'biotech', 'business', 'culture', 'genetics', 'invention', 'science', 'technology']",The life code that will reshape the future,"https://www.ted.com/talks/juan_enriquez_on_genomics_and_our_future",690928
86,Graphic designer Stefan Sagmeister takes the audience on a whimsical journey through moments of his life that made him happy -- and notes how many of these moments have to do with good design.,930,TED2004,26,Stefan Sagmeister,Stefan Sagmeister: Happiness by design,1,1175731860,Graphic designer,"['TED Brain Trust', 'art', 'design', 'happiness', 'typography']",Happiness by design,"https://www.ted.com/talks/stefan_sagmeister_shares_happy_design",1762302
107,"Worldchanging.com founder Alex Steffen argues that reducing humanity‰Ûªs ecological footprint is incredibly vital now, as the western consumer lifestyle spreads to developing countries.",1054,TEDGlobal 2005,32,Alex Steffen,Alex Steffen: The route to a sustainable future,1,1175731860,Planetary futurist,"['alternative energy', 'business', 'cities', 'collaboration', 'culture', 'design', 'environment', 'global issues', 'invention', 'sustainability']",The route to a sustainable future,"https://www.ted.com/talks/alex_steffen_sees_a_sustainable_future",1392010
50,"Architect Thom Mayne has never been one to take the easy option, and this whistle-stop tour of the buildings he's created makes you glad for it. These are big ideas cast in material form.",1240,TED2005,16,Thom Mayne,Thom Mayne: How architecture can connect us,1,1175731860,Architect,"['architecture', 'cities', 'culture', 'design', 'invention']",How architecture can connect us,"https://www.ted.com/talks/thom_mayne_on_architecture_as_connection",660909
78,"American designer Chris Bangle explains his philosophy that car design is an art form in its own right, with an entertaining -- and ultimately moving -- account of the BMW Group's Deep Blue project, intended to create the SUV of the future.",1204,TED2002,23,Chris Bangle,Chris Bangle: Great cars are great art,1,1175731860,Car designer,"['art', 'business', 'cars', 'design', 'industrial design', 'invention', 'technology', 'transportation']",Great cars are great art,"https://www.ted.com/talks/chris_bangle_says_great_cars_are_art",867495
40,"Nora York gives a stunning performance of her song ""What I Want,"" with Jamie Lawrence (keyboards), Steve Tarshis (guitar) and Arthur Kell (bass).",276,TEDSalon 2006,28,Nora York,"Nora York: Singing ""What I Want""",1,1175731860,"Singer, performance artist","['entertainment', 'live music', 'music', 'performance', 'poetry', 'singer']","Singing ""What I Want""","https://www.ted.com/talks/nora_york_sings_what_i_want",395769
27,"Showing a series of inspiring, unusual and playful products, British branding and design guru Paul Bennett explains that design doesn't have to be about grand gestures, but can solve small, universal and overlooked problems.",850,TEDGlobal 2005,24,Paul Bennett,Paul Bennett: Design is in the details,1,1175731860,"Designer; creative director, Ideo","['business', 'design', 'industrial design', 'product design']",Design is in the details,"https://www.ted.com/talks/paul_bennett_finds_design_in_the_details",761930
84,"Vik Muniz makes art from pretty much anything, be it shredded paper, wire, clouds or diamonds. Here he describes the thinking behind his work and takes us on a tour of his incredible images.",891,TED2003,23,Vik Muniz,"Vik Muniz: Art with wire, sugar, chocolate and string",1,1175731860,Artist,"['Brazil', 'animation', 'art', 'creativity', 'design', 'illusion']","Art with wire, sugar, chocolate and string","https://www.ted.com/talks/vik_muniz_makes_art_with_wire_sugar",1149090
131,Oxford philosopher and transhumanist Nick Bostrom examines the future of humankind and asks whether we might alter the fundamental nature of humanity to solve our most intrinsic problems.,1012,TEDGlobal 2005,24,Nick Bostrom,Nick Bostrom: A philosophical quest for our biggest problems,1,1175731860,Philosopher,"['biotech', 'culture', 'future', 'global issues', 'happiness', 'philosophy', 'technology']",A philosophical quest for our biggest problems,"https://www.ted.com/talks/nick_bostrom_on_our_biggest_problems",762264
127,"In this inspiring talk about recent developments in biomimicry, Janine Benyus provides heartening examples of ways in which nature is already influencing the products and systems we build.",1399,TED2005,24,Janine Benyus,Janine Benyus: Biomimicry's surprising lessons from nature's engineers,1,1175731860,"Science writer, innovation consultant, conservationist","['DNA', 'animals', 'biology', 'biomimicry', 'design', 'environment', 'evolution', 'fish', 'science', 'technology']",Biomimicry's surprising lessons from nature's engineers,"https://www.ted.com/talks/janine_benyus_shares_nature_s_designs",1920434
34,Genomics pioneer Craig Venter takes a break from his epic round-the-world expedition to talk about the millions of genes his team has discovered so far in its quest to map the ocean's biodiversity.,1011,TEDGlobal 2005,21,Craig Venter,Craig Venter: Sampling the ocean's DNA,1,1175731860,"Biologist, genetics pioneer","['DNA', 'biodiversity', 'biology', 'biotech', 'ecology', 'entrepreneur', 'genetics', 'invention', 'oceans', 'science', 'technology']",Sampling the ocean's DNA,"https://www.ted.com/talks/craig_venter_on_dna_and_the_sea",560904
47,"Engineer and artist Golan Levin pushes the boundaries of what's possible with audiovisuals and technology. In an amazing TED display, he shows two programs he wrote to perform his original compositions.",893,TED2004,20,Golan Levin,Golan Levin: Software (as) art,1,1175731860,Experimental audio-visual artist,"['art', 'entertainment', 'invention', 'music', 'performance', 'software', 'technology']",Software (as) art,"https://www.ted.com/talks/golan_levin_on_software_as_art",606311
335,"Savage-Rumbaugh's work with bonobo apes, which can understand spoken language and learn tasks by watching, forces the audience to rethink how much of what a species can do is determined by biology -- and how much by cultural exposure.",1045,TED2004,28,Susan Savage-Rumbaugh,Susan Savage-Rumbaugh: The gentle genius of bonobos,1,1175731860,Primate authority,"['animals', 'apes', 'biology', 'culture', 'evolution', 'genetics', 'intelligence', 'language']",The gentle genius of bonobos,"https://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write",2197377
